Country,Year,Expenditure on health,Expenditure on education,Expenditure on social protection,HDI,Code,GDP per capita,Region,Global
Spain,2015,5.77306767880177,3.92421978674635,17.1918818845758,0.895,ESP,37377.06641,Europe,Global North
Spain,2016,5.96432162608633,4.04115492350786,16.9897830927243,0.899,ESP,38477.57813,Europe,Global North
Spain,2017,5.85411238980021,3.96964540691835,16.6731648286766,0.903,ESP,39528.92578,Europe,Global North
Spain,2018,5.88767671798009,3.94262581871401,16.8986062019898,0.905,ESP,40256.95313,Europe,Global North
Spain,2019,5.98895027624309,3.99035660472125,17.406167754897,0.904,ESP,40802.48828,Europe,Global North
Sweden,2000,5.80669567647544,6.40030463206003,21.8024118919453,0.903,SWE,40625.36328,Europe,Global North
Sweden,2001,6.18684674991043,6.72260718104301,21.6504888104992,0.905,SWE,41103.72656,Europe,Global North
Sweden,2002,6.46860144338531,6.84307187369147,21.8706125766644,0.908,SWE,41870.25781,Europe,Global North
Sweden,2003,6.6546922917304,6.76580541665388,22.6965942199722,0.913,SWE,42678.28516,Europe,Global North
Sweden,2004,6.43277457305047,6.63004020219109,22.2804161128177,0.901,SWE,44354.39063,Europe,Global North
Sweden,2005,6.45760870121474,6.63733736824418,21.9075530051159,0.904,SWE,45440.29688,Europe,Global North
Sweden,2006,6.36461020198176,6.51702871669889,21.1121426109375,0.908,SWE,47292.3125,Europe,Global North
Sweden,2007,6.36028067529285,6.25995775052571,19.9973315487438,0.91,SWE,48557.38281,Europe,Global North
Sweden,2008,6.55783729987196,6.39864629029559,19.8959455819952,0.907,SWE,47963.49219,Europe,Global North
Sweden,2009,6.97196518461963,6.70789577414119,21.3927648632948,0.905,SWE,45492.76953,Europe,Global North
Sweden,2010,6.68024594937123,6.41415431747594,20.3128458540607,0.911,SWE,47791.37109,Europe,Global North
Sweden,2011,6.71540717909925,6.32988233337491,19.6220933741606,0.912,SWE,48947.4375,Europe,Global North
Sweden,2012,6.83104796416647,6.43827045384477,20.4050347761179,0.914,SWE,48300.84375,Europe,Global North
Sweden,2013,6.90171871971195,6.47678024083161,20.9630125114089,0.933,SWE,48462.16016,Europe,Global North
Sweden,2014,6.91216285599076,6.50592451781112,20.5242778750379,0.935,SWE,49258.99609,Europe,Global North
Sweden,2015,6.82917612376099,6.42123991015076,20.1238595741784,0.938,SWE,50928.96484,Europe,Global North
Sweden,2016,6.8658408061008,6.6287416781445,20.5500029331617,0.94,SWE,51334.43359,Europe,Global North
Sweden,2017,6.84617436964524,6.70103137363262,19.9797452765284,0.942,SWE,51947.95313,Europe,Global North
Sweden,2018,7.00146179633188,6.88933137212099,19.5582881449519,0.943,SWE,52349.29297,Europe,Global North
Sweden,2019,6.9631788061634,6.90998667424216,18.9568955598432,0.945,SWE,52850.57031,Europe,Global North
Switzerland,2000,1.44724546068297,4.53223070910456,13.075176758552,0.898,CHE,59389.42578,Europe,Global North
Switzerland,2001,1.62452521822749,4.66207981410331,12.0163035651045,0.9,CHE,59944.77734,Europe,Global North
Switzerland,2002,1.75973292466165,4.98894106023222,13.8599223493265,0.899,CHE,59489.75,Europe,Global North
Switzerland,2003,1.83292771967088,5.06983445015076,12.8911707486628,0.905,CHE,59022.35156,Europe,Global North
Switzerland,2004,1.78254509663802,4.983522034617,13.1888777636732,0.909,CHE,60271.93359,Europe,Global North
Switzerland,2005,1.77186063364606,4.89709133018442,12.7309458520392,0.914,CHE,61613.39063,Europe,Global North
Switzerland,2006,1.65821298754797,4.6849758610703,11.9115122749322,0.92,CHE,63686.25,Europe,Global North
Switzerland,2007,1.62923104405078,4.45921820318315,11.5054545472142,0.923,CHE,65641.71094,Europe,Global North
Switzerland,2008,1.72248376313212,4.53839119720004,11.4773169794024,0.925,CHE,66598.85938,Europe,Global North
Switzerland,2009,1.85585727677259,4.81748088624741,12.106728777434,0.935,CHE,64404.07813,Europe,Global North
Switzerland,2010,1.80576553938403,4.73489990176954,12.1624406243719,0.941,CHE,65819.73438,Europe,Global North
Switzerland,2011,1.87607250333982,4.78509953692496,12.1156695161714,0.941,CHE,66342.00781,Europe,Global North
Switzerland,2012,2.00969178774287,4.8262359786929,12.1278324014806,0.944,CHE,66440.28906,Europe,Global North
Switzerland,2013,2.06811595268131,4.8558021393408,12.8762428979143,0.946,CHE,66877.16406,Europe,Global North
Switzerland,2014,2.05885410920661,4.85404300232008,12.5998785269967,0.942,CHE,67682.6875,Europe,Global North
Switzerland,2015,2.08855849883538,4.93690670196078,12.6498270832363,0.947,CHE,68025.92188,Europe,Global North
Switzerland,2016,2.124757422968,4.92660724764906,12.7287719064479,0.947,CHE,68663.24219,Europe,Global North
Switzerland,2017,2.07461547741934,4.91693684122757,12.6586458287276,0.949,CHE,69103.57031,Europe,Global North
Switzerland,2018,2.08544708417674,4.83762445161013,12.3208772089973,0.955,CHE,70597.28906,Europe,Global North
Switzerland,2019,2.14625636970027,4.93015647238586,12.3665858192301,0.955,CHE,70944.35156,Europe,Global North
Thailand,2013,1.06274891854373,3.68346423483505,2.53766949654281,0.734,THA,15767.36035,Asia & Pacific,Global South
Thailand,2014,1.05870777657139,3.72355591867662,2.5479489039543,0.742,THA,15854.13184,Asia & Pacific,Global South
Thailand,2015,1.13507727470737,3.7596667707904,2.51212855449365,0.749,THA,16285.38672,Asia & Pacific,Global South
Thailand,2016,1.14604106596667,3.63808200256224,2.77671005926854,0.756,THA,16782.09961,Asia & Pacific,Global South
Thailand,2017,1.19248698299899,3.35527110642892,2.82703319925967,0.765,THA,17422.95313,Asia & Pacific,Global South
Thailand,2018,1.23597492927319,3.05618551415251,2.99332960601561,0.772,THA,18095.73633,Asia & Pacific,Global South
Thailand,2019,1.2966619993269,2.96538856267527,3.05972729986524,0.777,THA,18453.4707,Asia & Pacific,Global South
Turkey,2008,5.20002044671467,3.32055790585521,9.43338713239665,0.714,TUR,19933.06641,Europe,Global North
Turkey,2009,6.83396483785616,3.76504965967902,10.7402489207132,0.72,TUR,18731.51953,Europe,Global North
Turkey,2010,6.35341073151298,3.78701349135232,9.56740014207942,0.739,TUR,20027.66602,Europe,Global North
Turkey,2011,5.58681310766133,3.744120611459,8.99047152721513,0.753,TUR,21932.29492,Europe,Global North
Turkey,2012,5.16964275374699,3.9206861384465,9.26182578488924,0.765,TUR,22610.68359,Europe,Global North
Turkey,2013,5.2108272095256,3.52008758290521,9.31359235006054,0.785,TUR,24117.6582,Europe,Global North
Turkey,2014,5.08668575793106,3.72972966906976,8.97968822689137,0.796,TUR,24881.72852,Europe,Global North
Turkey,2015,5.18751614169203,3.70750175671581,9.12750163305551,0.801,TUR,25958.64063,Europe,Global North
Turkey,2016,5.30482851830588,3.88050137466766,10.3316589255565,0.808,TUR,26385.00195,Europe,Global North
Turkey,2017,5.25323443168428,3.64715071121743,9.93837462245557,0.814,TUR,27913.81836,Europe,Global North
Turkey,2018,5.08861869679287,3.67905026024759,9.77995100900264,0.817,TUR,28318.43555,Europe,Global North
Turkey,2019,5.51124542174044,3.8842896423272,10.6289461846414,0.82,TUR,28197.24805,Europe,Global North
Ukraine,2001,3.08421464558607,4.54343253214902,15.0551994530642,0.708,UKR,8242.703125,Europe,Global North
Ukraine,2002,3.70232349095313,5.39327887152917,15.5748460806156,0.717,UKR,8765.682617,Europe,Global North
Ukraine,2003,4.01559975360345,5.49487162167966,14.7679346606601,0.725,UKR,9678.086914,Europe,Global North
Ukraine,2004,3.86575047634893,5.2262590943181,16.6107550138276,0.732,UKR,10902.03809,Europe,Global North
Ukraine,2005,3.81491416069803,5.98731191594024,20.1798731966353,0.738,UKR,11319.51074,Europe,Global North
Ukraine,2006,3.85023025004678,6.11400151365767,19.9633388347006,0.744,UKR,12259.1582,Europe,Global North
Ukraine,2007,3.90063469760281,6.0399385625719,18.4860120506947,0.751,UKR,13345.77148,Europe,Global North
Ukraine,2008,3.64555952573447,6.38853092103734,20.2570413221868,0.755,UKR,13719.27148,Europe,Global North
Ukraine,2009,4.15849945767079,7.32118621403761,23.0691950016361,0.749,UKR,11694.44824,Europe,Global North
Ukraine,2010,4.27287172046776,7.39708490141252,22.9139034327269,0.755,UKR,12221.44043,Europe,Global North
Ukraine,2011,3.8298203602948,6.6361359424796,13.6170165024219,0.76,UKR,12933.35645,Europe,Global North
Ukraine,2012,4.26459187182176,7.23145452772148,22.2970678501483,0.764,UKR,12985.08691,Europe,Global North
Ukraine,2013,4.33868124997441,7.2030537852222,22.8257887329904,0.767,UKR,13020.60059,Europe,Global North
Ukraine,2014,3.69046861363085,6.3084349193246,20.5360085448811,0.771,UKR,12385.81348,Europe,Global North
Ukraine,2015,3.59067237134305,5.74256340317338,18.5339122493644,0.765,UKR,11216.11816,Europe,Global North
Ukraine,2016,3.18519120957069,5.426322238884,16.4038238141133,0.768,UKR,11536.31641,Europe,Global North
Ukraine,2017,3.43262641974978,5.96448951151322,15.7510465584059,0.771,UKR,11860.56055,Europe,Global North
Ukraine,2018,3.27752533352508,5.89928607179953,15.428017061474,0.774,UKR,12336.92676,Europe,Global North
Ukraine,2019,3.24855589286729,6.0031911913865,15.021127939821,0.779,UKR,12804.95508,Europe,Global North
United Arab Emirates,2011,1.63547682787515,1.6260726522568,2.22173593808068,0.826,ARE,56122.57813,Middle east,Global South
United Arab Emirates,2012,1.69538649732279,1.30518022050122,3.12828339141329,0.832,ARE,57389.32031,Middle east,Global South
United Arab Emirates,2013,1.80034154787913,1.44603021351742,3.21869835195823,0.838,ARE,59920.15234,Middle east,Global South
United Arab Emirates,2014,1.98457918458975,1.53731869755174,3.63424977969309,0.847,ARE,62452.18359,Middle east,Global South
United Arab Emirates,2015,2.42212211708716,1.70920169054576,2.73781181865058,0.859,ARE,65267.41406,Middle east,Global South
United Arab Emirates,2016,2.81173483767144,1.737109481934,1.93373156827084,0.864,ARE,66510.89063,Middle east,Global South
United Arab Emirates,2017,2.38819629337437,1.6375690684221,1.24741825728673,0.881,ARE,67183.60156,Middle east,Global South
United Arab Emirates,2018,1.58884854491563,1.51074528119452,2.24908367338392,0.889,ARE,66968.21875,Middle east,Global South
United Arab Emirates,2019,1.59412330429117,1.54488487483182,2.31357448737739,0.89,ARE,68263.67188,Middle east,Global South
United Kingdom,2000,5.06700045516614,4.69021392808375,13.2358670914884,0.874,GBR,38915.19922,Europe,Global North
United Kingdom,2001,5.33351780130523,4.93930507529183,13.6410562659421,0.878,GBR,39569.15234,Europe,Global North
United Kingdom,2002,5.63252728641325,5.54129254260982,13.9094339749449,0.881,GBR,40238.58594,Europe,Global North
United Kingdom,2003,5.80418581394795,5.61338762034017,14.3146265387271,0.885,GBR,41265.17578,Europe,Global North
United Kingdom,2004,6.16981467271951,5.56382508249578,14.5826828798113,0.892,GBR,41997.60547,Europe,Global North
United Kingdom,2005,6.28711626285316,5.51399772515532,14.468626576816,0.897,GBR,42791.89844,Europe,Global North
United Kingdom,2006,6.47759023025322,5.61297251615402,14.1163333382993,0.896,GBR,43576.19922,Europe,Global North
United Kingdom,2007,6.49410294562858,5.64519765277268,14.1990505452601,0.899,GBR,44219.48828,Europe,Global North
United Kingdom,2008,6.84558955985669,5.76080592862433,14.7401222953904,0.903,GBR,43767.69531,Europe,Global North
United Kingdom,2009,7.65490135635019,6.18154027949034,16.5957665433621,0.906,GBR,41592.92969,Europe,Global North
United Kingdom,2010,7.58735760872599,6.23981590316308,16.6742236516054,0.912,GBR,42147.76563,Europe,Global North
United Kingdom,2011,7.37671974215173,5.79272109344724,16.4745443121301,0.906,GBR,42429.21094,Europe,Global North
United Kingdom,2012,7.3286451661627,5.57136674305997,16.8294744547174,0.904,GBR,42754.53906,Europe,Global North
United Kingdom,2013,7.32379521011848,5.28710568801916,16.3908864543221,0.921,GBR,43271.82813,Europe,Global North
United Kingdom,2014,7.43091481439236,5.31089532780218,16.0148750481035,0.925,GBR,44239.15234,Europe,Global North
United Kingdom,2015,7.45520387430421,5.15499077103697,15.8663236896009,0.923,GBR,45041.05859,Europe,Global North
United Kingdom,2016,7.48066832024389,5.02098046352394,15.422748158073,0.924,GBR,45712.78516,Europe,Global North
United Kingdom,2017,7.37503355755902,4.87725443615433,14.8967428544453,0.926,GBR,46372.38672,Europe,Global North
United Kingdom,2018,7.39958057009354,4.74148952804938,14.7692675613278,0.928,GBR,46853.19922,Europe,Global North
United Kingdom,2019,7.56774205277121,4.74082410056742,14.5583946670994,0.932,GBR,47368.58594,Europe,Global North
United States,2000,6.07882301289149,6.08564957335662,6.4442115749272,0.886,USA,50124.89063,North America,Global North
United States,2001,6.60567996843675,6.29892292753918,6.67811763927641,0.889,USA,50126.71875,North America,Global North
United States,2002,6.97536668161148,6.35995553156253,7.08328224647958,0.891,USA,50528.78906,North America,Global North
United States,2003,7.16824932679844,6.32860790209882,7.09661893518498,0.894,USA,51529.72656,North America,Global North
United States,2004,7.29018942595158,6.2537640657517,6.86741165613164,0.897,USA,52994.55078,North America,Global North
United States,2005,7.26591278606049,6.17098364930364,6.78065218725075,0.9,USA,54353.07031,North America,Global North
United States,2006,7.42988650511017,6.16402906858913,6.70663525290252,0.903,USA,55368.35938,North America,Global North
United States,2007,7.68862773546125,6.24331830664801,6.7017779850424,0.906,USA,55873.24609,North America,Global North
United States,2008,7.98332345961537,6.43608567453292,7.70274241106037,0.911,USA,55271.65625,North America,Global North
United States,2009,8.70391178370015,6.73869892699638,8.63478161769023,0.912,USA,53399.36719,North America,Global North
United States,2010,8.81693205018946,6.69455361577782,8.97560265732384,0.916,USA,54315.91406,North America,Global North
United States,2011,8.78782286226199,6.49768377327164,8.58786613225554,0.919,USA,54758.83203,North America,Global North
United States,2012,8.63174859034265,6.2538865937203,8.12938885624725,0.92,USA,55581.41406,North America,Global North
United States,2013,8.61000343164685,6.22925823884678,8.0230702214095,0.918,USA,56214.42969,North America,Global North
United States,2014,8.88839237921049,6.12920555648144,7.80432353513469,0.92,USA,57213.26953,North America,Global North
United States,2015,9.15054392378347,6.10156932114506,7.79672735207164,0.921,USA,58540.29688,North America,Global North
United States,2016,9.30696468111965,6.13017314911394,7.77197103840044,0.922,USA,59112.24219,North America,Global North
United States,2017,9.30260691825433,6.06634019032707,7.67832316843882,0.924,USA,60109.65625,North America,Global North
United States,2018,9.33024185822192,5.96097327003505,7.56053354654689,0.925,USA,61585.75781,North America,Global North
Uzbekistan,2011,2.31571408948609,5.81876070519598,7.311785000433,0.676,UZB,5185.68457,Asia & Pacific,Global South
Uzbekistan,2012,2.19192635630804,6.0269151239242,7.20984146157485,0.685,UZB,5472.833496,Asia & Pacific,Global South
Uzbekistan,2013,2.44355447864917,6.00419987340623,7.1114115460972,0.692,UZB,5781.156738,Asia & Pacific,Global South
Uzbekistan,2014,2.44698474144303,5.93786794607065,6.8524829583453,0.696,UZB,6075.192383,Asia & Pacific,Global South
Uzbekistan,2015,2.36549460682871,5.66008925107687,6.98707238350478,0.701,UZB,6401.115234,Asia & Pacific,Global South
Uzbekistan,2016,2.28476799271377,5.56720242029024,6.61220997266495,0.705,UZB,6663.949707,Asia & Pacific,Global South
Uzbekistan,2017,2.13727430457164,5.07961548398229,6.15829960971538,0.713,UZB,6840.709961,Asia & Pacific,Global South
Uzbekistan,2018,2.21587313070186,5.16203718965819,6.0409044267166,0.717,UZB,7082.925293,Asia & Pacific,Global South
Uzbekistan,2019,2.43502160519419,6.7696961629524,6.26790662095946,0.72,UZB,7348.146973,Asia & Pacific,Global South
